name,type,sido,sgg,addr,tel
메디앤컬필라테스 덕천점,필라테스,부산광역시,북구,부산광역시 북구 만덕대로 104,0519926464
메디앤컬필라테스 동탄점,필라테스,경기도,화성시,경기도 화성시 동탄대로 489,03180437291
메디앤컬필라테스 명륜,필라테스,부산광역시,동래구,부산광역시 동래구 동래로 25,0515573340
메디앤컬필라테스 명지,필라테스,부산광역시,강서구,부산광역시 강서구 명지국제8로 260,0512053340
메디앤컬필라테스 미남점,필라테스,부산광역시,동래구,부산광역시 동래구 우장춘로 4,0515542997
메디앤컬필라테스 불당점,필라테스,충청남도,천안시,충청남도 천안시 서북구 불당22대로 92,0415553340
메디앤컬필라테스 사상점,필라테스,부산광역시,사상구,부산광역시 사상구 새벽로 230,0513173340
메디앤컬필라테스 서면,필라테스,부산광역시,부산진구,부산광역시 부산진구 중앙대로702번길 33,0518093340
메디앤컬필라테스 센텀점,필라테스,부산광역시,해운대구,부산광역시 해운대구 센텀동로 25,
메디앤컬필라테스 약사점,필라테스,울산광역시,중구,울산광역시 중구 번영로 461,
메디앤컬필라테스 양산역점,필라테스,경상남도,양산시,경상남도 양산시 양산역6길 9,
메디앤컬필라테스 연산점,필라테스,부산광역시,연제구,부산광역시 연제구 중앙대로 1091,0518647999
메디앤컬필라테스 용호데시앙점,필라테스,부산광역시,남구,부산광역시 남구 용호로 213,0519243340
메디앤컬필라테스 우정점,필라테스,울산광역시,중구,울산광역시 중구 종가6길 8-18,
메디앤컬필라테스 운정점,필라테스,경기도,파주시,경기도 파주시 심학산로423번길 7-29,0319491207
메디앤컬필라테스 울산매곡점,필라테스,울산광역시,북구,울산광역시 북구 호계매곡1로 56,0522823340
메디앤컬필라테스 울산송정점,필라테스,울산광역시,북구,울산광역시 북구 화산로 123,022822004
메디앤컬필라테스 정관점,필라테스,부산광역시,기장군,부산광역시 기장군 정관읍 정관로 563,0517282824
메디앤컬필라테스 정자점,필라테스,경기도,성남시,경기도 성남시 분당구 정자일로213번길 19,0317199050
메디앤컬필라테스 초량점,필라테스,부산광역시,동구,부산광역시 동구 중앙대로 258,0514423340
메디앤컬필라테스 침산,필라테스,대구광역시,북구,대구광역시 북구 침산로 173,0533533340
메디앤컬필라테스 포항효자점,필라테스,경상북도,포항시,경상북도 포항시 남구 효성로 46,0542853340
메디앤컬필라테스 하단점,필라테스,부산광역시,사하구,부산광역시 사하구 낙동남로 1414,0512933340
메디앤컬필라테스 해운대장산점,필라테스,부산광역시,해운대구,부산광역시 해운대구 해운대로 802,0517027999
메디앤컬필라테스 현동점,필라테스,경상남도,창원시,경상남도 창원시 마산합포구 현동로 56,0552453340
메디앤컬필라테스 황금점,필라테스,대구광역시,수성구,대구광역시 수성구 청수로 133,0537683340
메디앤컬필라테스경성대점,필라테스,부산광역시,남구,부산광역시 남구 수영로325번길 26,0516233340
메디앤컬필라테스공업탑,필라테스,울산광역시,남구,울산광역시 남구 삼산로 17,0522683340
메디앤컬필라테스반여,필라테스,부산광역시,해운대구,부산광역시 해운대구 선수촌로 92,0515223340
메디앤컬필라테스옥수점,필라테스,서울특별시,성동구,서울특별시 성동구 독서당로 194,
메디엘필라테스,필라테스,대구광역시,서구,대구광역시 서구 서대구로 116,0535629992
메디요가(수송점),요가,전북특별자치도,군산시,전북특별자치도 군산시 동수송안길 31,0634671700
메디칼요가,요가,강원특별자치도,강릉시,강원도 강릉시 경강로 2192,0336436783
메디팜이재혁건강복싱,복싱,경상북도,안동시,경상북도 안동시 광명로 212-6,
메디팜조아제약세계복싱체육관,복싱,경기도,안산시,경기도 안산시 상록구 월피로 78,
메디플로우 필라테스,필라테스,광주광역시,광산구,광주광역시 광산구 장신로 77,
메디필라앤코어,필라테스,서울특별시,영등포구,서울특별시 영등포구 시흥대로173길 13,
메라즈필라테스,필라테스,서울특별시,마포구,서울특별시 마포구 월드컵로42길 40,
메르,기타종목,경기도,고양시,경기도 고양시 일산동구 애니골길 97,0319020206
메르시플라잉요가,요가,광주광역시,서구,광주광역시 서구 화운로 23,0629415678
메리 필라테스,필라테스,경기도,광주시,경기도 광주시 중앙로 110,0319923465
메리엘요가,요가,부산광역시,사하구,부산광역시 사하구 제석로 70,
메리트검도관,검도,전북특별자치도,전주시,전라북도 전주시 완산구 효천중앙로 55,0632210199
메리트풋볼클럽,축구(풋살),전북특별자치도,전주시,전라북도 전주시 완산구 새터로 122-13,
메리트풋볼클럽 혁신점,축구,전북특별자치도,완주군,전라북도 완주군 이서면 오공로 11-23,
메리필라테스,필라테스,경기도,광주시,경기도 광주시 중앙로 110,
메모리피트니스,헬스,서울특별시,광진구,서울특별시 광진구 군자로 108,
"메소드:필라테스,슈로스,요가",필라테스,전북특별자치도,완주군,전북특별자치도 완주군 이서면 안전로 163,0632225695
메이드 짐,헬스,경기도,군포시,경기도 군포시 광정로 78,
메이드FC 스포츠아카데미,축구,대구광역시,북구,대구광역시 북구 연경지묘로 2,
메이드유Made U필라테스월요가,필라테스,전북특별자치도,완주군,전북특별자치도 완주군 삼례읍 신포1길 26,
메이드핏,헬스,인천광역시,연수구,인천광역시 연수구 비류대로 184,0322529696
메이드핏,헬스,인천광역시,연수구,인천광역시 연수구 용담로 11,0322589696
메이드휘트니스,헬스,서울특별시,양천구,서울특별시 양천구 목동중앙북로 19-1,
메이유도멀티짐,유도,경기도,파주시,경기도 파주시 와석순환로 70,
메이유필라테스,필라테스,부산광역시,해운대구,부산광역시 해운대구 해운대로 598,0517310718
메이저 골프 연습장,골프,전북특별자치도,전주시,전북특별자치도 전주시 완산구 용리로 8,0632270003
메이저 스포츠,축구,울산광역시,남구,울산광역시 남구 번영로15번길 20-9,
메이저아카데미 야구&골프,야구,경상북도,영천시,경상북도 영천시 시장2길 35,
메이저야구센터,야구,경상남도,창원시,경상남도 창원시 의창구 북면 구룡로 570,
메이저야구연습장,야구,경기도,고양시,경기도 고양시 일산동구 강송로 169,050713122575
메이저짐,헬스,대구광역시,수성구,대구광역시 수성구 화랑로 98,
메이저풋볼스킬 ,축구(풋살),경기도,용인시,경기도 용인시 처인구 모현읍 포은대로 1100-36,0312611032
메이져복싱 오송점,복싱,충청북도,청주시,충청북도 청주시 흥덕구 오송읍 오송생명5로 179,0432378535
메이져복싱 용암점,복싱,충청북도,청주시,충청북도 청주시 상당구 중흥로 40,0432887712
메이져복싱짐,복싱,충청북도,청주시,충청북도 청주시 흥덕구 송화로 182,022182245
메이져복싱피트니스,복싱,충청북도,청주시,충청북도 청주시 상당구 중고개로141번길 13-16,0432881156
메이크더복서,복싱,전라남도,광양시,전라남도 광양시 광영로 27,0617931282
메이크어드림(MAD)태권도,태권도,부산광역시,사하구,부산 사하구 당리동 350-32,
메이트태권도,태권도,서울특별시,강북구,서울특별시 강북구 삼양로27길 38,
메인 체육센터,기타종목,경기도,의왕시,경기도 의왕시 경수대로 257,
메인기구필라테스,필라테스,경기도,수원시,경기도 수원시 영통구 태장로 84,0312030025
메인짐피트니스,헬스,경상남도,창원시,경상남도 창원시 진해구 천자로 71,0555479682
메종 드 필라테스,필라테스,광주광역시,서구,광주광역시 서구 화정로243번길 4,0623639789
메종드필라테스&요가,필라테스,광주광역시,서구,광주광역시 서구 화정로243번길 4,0623639789
메종아트무용학원,무용(발레 등),경상남도,양산시,경상남도 양산시 물금읍 삽량로 30,
메카볼링센터,볼링,전라남도,광양시,전라남도 광양시 옥곡면 신금로 40,0617727701
메카짐,기타종목,경상남도,거제시,경상남도 거제시 옥포로22길 27,
메타 크로스핏,기타종목,서울특별시,관악구,서울특별시 관악구 대학길 26,
메타복싱,복싱,경기도,평택시,경기도 평택시 포승읍 여술로 20,
메타태권도장,태권도,경상남도,창원시,경상남도 창원시 마산회원구 삼호로 185,0552531590
메타태권도장,태권도,경상남도,창원시,경상남도 창원시 의창구 대봉로26번길 10,0552880815
메타태권도장,태권도,경상남도,창원시,경상남도 창원시 진해구 냉천로 164,0555459017
메타태권도장,태권도,경상남도,창원시,경상남도 창원시 진해구 충장로 575-3,0555474711
메타태권도장,태권도,전라남도,여수시,전라남도 여수시 소라면 죽림로 31,0616866112
메타테니스아카데미,테니스,경기도,화성시,경기도 화성시 봉담읍 수영로39번길 14,
메타필라테스 ,필라테스,경기도,성남시,경기도 성남시 중원구 광명로 111,
메트로 점핑 다이어트,기타종목,부산광역시,남구,부산광역시 남구 동명로 135-1,
메트로락 클라이밍,기타종목,인천광역시,중구,인천광역시 중구 하늘중앙로195번길 20,0327154574
메트로휘트니스,헬스,대구광역시,수성구,대구광역시 수성구 화랑로12길 8,0537552399
멘토 경희대 태권도장,태권도,인천광역시,서구,인천광역시 서구 단봉로 97-7,
멘토 드림태권도장,태권도,경상남도,진주시,경상남도 진주시 초전남로 12,0557551178
멘토 태권도,태권도,경기도,남양주시,경기도 남양주시 불암로 336-1,
멘토무동태권도장,태권도,경상남도,창원시,경상남도 창원시 의창구 북면 동곡로 1,0552528988
멘토스바둑학원 ,기타종목,경기도,화성시,경기도 화성시 동탄지성로 148,
멘토인성태권도,태권도,경기도,의정부시,경기도 의정부시 용민로 483,
멘토태권 키즈짐,태권도,서울특별시,강동구,서울특별시 강동구 상일로12길 99,
멘토태권도,태권도,경기도,동두천시,경기도 동두천시 지행로 116,0318582423
멘토태권도,태권도,부산광역시,강서구,부산광역시 강서구 명지오션시티3로 5,
멘토태권도,태권도,서울특별시,강남구,서울특별시 강남구 언주로 314,
멘토태권도교육관,태권도,서울특별시,강남구,서울특별시 강남구 선릉로4길 13,025758851
멘토태권도교육관,태권도,서울특별시,서초구,서울특별시 서초구 효령로 403,
멘토태권도스쿨,태권도,전라남도,영암군,전라남도 영암군 삼호읍 신항로 63-12,0614631112
멘토태권도장,태권도,인천광역시,미추홀구,인천광역시 미추홀구 인하로 206,
멘토태권도하는아이들,태권도,인천광역시,남동구,인천광역시 남동구 만수로75번길 21,
멜리케 밸리댄스 컴퍼니,댄스,경상남도,양산시,경상남도 양산시 물금읍 범어로 60,
멤버스스포츠아카데미,농구,인천광역시,부평구,인천광역시 부평구 경인로667번길 4,07042364887
면일체육문화센터,종합체육시설,서울특별시,중랑구,서울특별시 중랑구 용마산로100길 13,024358886
